% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:17:DF:AA:9E:C1 -57
00:17:DF:AA:9E:C0 -60
00:23:EB:0A:C0:35 -78

4 7
00:17:DF:AA:9E:C3 -59
00:17:DF:AA:9E:C2 -57
00:17:DF:AA:9E:C1 -56
00:17:DF:AA:9E:C0 -56

14 7
00:27:19:D6:F9:14 -71
00:14:78:ED:5B:D0 -81
00:23:EB:0A:C1:E0 -67
00:25:84:22:EF:70 -63
00:21:55:60:EA:73 -83
00:17:DF:AA:9E:C3 -59
00:21:55:60:EA:74 -81
00:23:EB:3A:15:00 -36
00:17:DF:AA:9E:C2 -57
00:23:EB:0A:BF:50 -83
00:17:DF:AA:9E:C1 -56
00:21:55:60:EA:76 -81
00:17:DF:AA:9E:C0 -56
00:23:EB:0A:C0:35 -70

4 7
00:17:DF:AA:9E:C3 -56
00:17:DF:AA:9E:C2 -55
00:17:DF:AA:9E:C1 -56
00:17:DF:AA:9E:C0 -56

4 7
00:17:DF:AA:9E:C3 -63
00:17:DF:AA:9E:C2 -63
00:17:DF:AA:9E:C1 -63
00:17:DF:AA:9E:C0 -63

9 7
00:27:19:D6:F9:14 -77
00:23:EB:0A:C1:E0 -74
00:25:84:22:EF:70 -64
00:17:DF:AA:9E:C3 -63
00:17:DF:AA:9E:C2 -63
00:23:EB:3A:15:00 -48
00:17:DF:AA:9E:C1 -63
00:17:DF:AA:9E:C0 -63
00:23:EB:0A:C0:35 -71

4 7
00:17:DF:AA:9E:C3 -64
00:17:DF:AA:9E:C2 -64
00:17:DF:AA:9E:C1 -64
00:17:DF:AA:9E:C0 -64

9 7
00:27:19:D6:F9:14 -78
00:25:84:22:EF:70 -59
00:17:DF:AA:9E:C3 -64
00:23:EB:0B:50:60 -84
00:17:DF:AA:9E:C2 -64
00:23:EB:3A:15:00 -49
00:17:DF:AA:9E:C1 -64
00:17:DF:AA:9E:C0 -64
00:23:EB:0A:C0:35 -85

4 7
00:17:DF:AA:9E:C3 -59
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -60

11 7
00:27:19:D6:F9:14 -76
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -73
00:17:DF:AA:9E:C3 -59
00:23:EB:0A:BF:50 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -50
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -60
00:23:EB:0A:C0:35 -70
00:23:EB:3A:14:30 -85

11 7
00:27:19:D6:F9:14 -76
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -73
00:17:DF:AA:9E:C3 -59
00:23:EB:0A:BF:50 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -50
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -60
00:23:EB:0A:C0:35 -70
00:23:EB:3A:14:30 -85

11 7
00:27:19:D6:F9:14 -76
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -73
00:17:DF:AA:9E:C3 -59
00:23:EB:0A:BF:50 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -50
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -60
00:23:EB:0A:C0:35 -70
00:23:EB:3A:14:30 -85

11 7
00:27:19:D6:F9:14 -76
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -73
00:17:DF:AA:9E:C3 -59
00:23:EB:0A:BF:50 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -50
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -60
00:23:EB:0A:C0:35 -70
00:23:EB:3A:14:30 -85

11 7
00:27:19:D6:F9:14 -76
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -73
00:17:DF:AA:9E:C3 -59
00:23:EB:0A:BF:50 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -50
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -60
00:23:EB:0A:C0:35 -70
00:23:EB:3A:14:30 -85

11 7
00:27:19:D6:F9:14 -76
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -73
00:17:DF:AA:9E:C3 -59
00:23:EB:0A:BF:50 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -50
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -60
00:23:EB:0A:C0:35 -70
00:23:EB:3A:14:30 -85

11 7
00:27:19:D6:F9:14 -76
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -73
00:17:DF:AA:9E:C3 -59
00:23:EB:0A:BF:50 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -50
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -60
00:23:EB:0A:C0:35 -70
00:23:EB:3A:14:30 -85

4 7
00:17:DF:AA:9E:C3 -56
00:17:DF:AA:9E:C2 -55
00:17:DF:AA:9E:C1 -55
00:17:DF:AA:9E:C0 -56

11 7
00:27:19:D6:F9:14 -80
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -56
00:23:EB:0B:50:60 -76
00:23:EB:0A:BF:50 -78
00:17:DF:AA:9E:C2 -55
00:23:EB:3A:15:00 -34
00:17:DF:AA:9E:C1 -55
00:17:DF:AA:9E:C0 -56
00:23:EB:0A:C0:35 -77

4 7
00:17:DF:AA:9E:C3 -63
00:17:DF:AA:9E:C2 -63
00:17:DF:AA:9E:C1 -60
00:17:DF:AA:9E:C0 -63

12 7
00:27:19:D6:F9:14 -78
00:14:78:ED:5B:D0 -87
00:23:EB:0A:C1:E0 -70
00:25:84:22:EF:70 -66
00:17:DF:AA:9E:C3 -63
00:23:EB:0B:50:60 -84
00:23:EB:3A:15:00 -38
00:23:EB:0A:BF:50 -73
00:17:DF:AA:9E:C2 -63
00:17:DF:AA:9E:C1 -60
00:17:DF:AA:9E:C0 -63
00:23:EB:0A:C0:35 -71

4 7
00:17:DF:AA:9E:C3 -60
00:17:DF:AA:9E:C2 -59
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -59

12 7
00:27:19:D6:F9:14 -73
00:21:55:60:EA:70 -83
00:23:EB:0A:C1:E0 -67
00:25:84:22:EF:70 -73
00:17:DF:AA:9E:C3 -60
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C2 -59
00:23:EB:3A:15:00 -81
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -59
00:23:EB:0A:C0:35 -77
00:23:EB:3A:14:30 -81

12 7
00:27:19:D6:F9:14 -73
00:21:55:60:EA:70 -83
00:23:EB:0A:C1:E0 -67
00:25:84:22:EF:70 -73
00:17:DF:AA:9E:C3 -60
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C2 -59
00:23:EB:3A:15:00 -81
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -59
00:23:EB:0A:C0:35 -77
00:23:EB:3A:14:30 -81

4 7
00:17:DF:AA:9E:C3 -70
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C0 -69

13 7
00:27:19:D6:F9:14 -80
00:21:55:60:EA:70 -84
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -73
00:17:DF:AA:9E:C3 -70
00:23:EB:0B:50:60 -78
00:23:EB:3A:15:00 -39
00:23:EB:0A:BF:50 -83
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C0 -69
00:23:EB:0A:C0:35 -73
00:23:EB:3A:14:30 -77

4 7
00:17:DF:AA:9E:C3 -60
00:17:DF:AA:9E:C2 -62
00:17:DF:AA:9E:C1 -63
00:17:DF:AA:9E:C0 -63

13 7
00:27:19:D6:F9:14 -78
00:23:EB:0A:C1:E0 -66
00:25:84:22:EF:70 -77
00:21:55:60:EA:73 -84
00:17:DF:AA:9E:C3 -60
00:23:EB:0A:BF:50 -73
00:17:DF:AA:9E:C2 -62
00:23:EB:3A:15:00 -35
00:17:DF:AA:9E:C1 -63
00:17:DF:AA:9E:C0 -63
00:25:84:23:17:20 -85
00:23:EB:0A:C0:35 -74
00:23:EB:3A:14:30 -81

4 7
00:17:DF:AA:9E:C3 -53
00:17:DF:AA:9E:C2 -53
00:17:DF:AA:9E:C1 -53
00:17:DF:AA:9E:C0 -53

15 7
00:27:19:D6:F9:14 -74
00:14:78:ED:5B:D0 -87
00:21:55:60:EA:70 -83
00:21:55:60:EA:71 -84
00:23:EB:0A:C1:E0 -70
00:25:84:22:EF:70 -63
00:21:55:60:EA:72 -84
00:17:DF:AA:9E:C3 -53
00:23:EB:3A:15:00 -39
00:17:DF:AA:9E:C2 -53
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9E:C1 -53
00:17:DF:AA:9E:C0 -53
00:23:EB:0A:C0:35 -76
00:23:EB:3A:14:30 -81

15 7
00:27:19:D6:F9:14 -74
00:14:78:ED:5B:D0 -87
00:21:55:60:EA:70 -83
00:21:55:60:EA:71 -84
00:23:EB:0A:C1:E0 -70
00:25:84:22:EF:70 -63
00:21:55:60:EA:72 -84
00:17:DF:AA:9E:C3 -53
00:23:EB:3A:15:00 -39
00:17:DF:AA:9E:C2 -53
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9E:C1 -53
00:17:DF:AA:9E:C0 -53
00:23:EB:0A:C0:35 -69
00:23:EB:3A:14:30 -81

4 7
00:17:DF:AA:9E:C3 -64
00:17:DF:AA:9E:C2 -64
00:17:DF:AA:9E:C1 -64
00:17:DF:AA:9E:C0 -81

12 7
00:27:19:D6:F9:14 -80
00:21:55:60:EA:71 -83
00:25:84:22:EF:70 -66
00:21:55:60:EA:72 -83
00:17:DF:AA:9E:C3 -64
00:23:EB:3A:15:00 -35
00:23:EB:0A:BF:50 -84
00:17:DF:AA:9E:C2 -64
00:21:55:60:EA:75 -83
00:17:DF:AA:9E:C1 -64
00:17:DF:AA:9E:C0 -81
00:23:EB:0A:C0:35 -77

2 7
00:17:DF:AA:9E:C2 -59
00:17:DF:AA:9E:C0 -59

11 7
00:27:19:D6:F9:14 -81
00:14:78:ED:5B:D0 -87
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -81
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9E:C2 -59
00:21:55:60:EA:75 -83
00:23:EB:3A:15:00 -36
00:17:DF:AA:9E:C0 -59
00:23:EB:0A:C0:35 -70
00:23:EB:3A:14:30 -85

4 7
00:17:DF:AA:9E:C3 -56
00:17:DF:AA:9E:C2 -56
00:17:DF:AA:9E:C1 -55
00:17:DF:AA:9E:C0 -55

13 7
00:27:19:D6:F9:14 -83
00:21:55:60:EA:71 -83
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -66
00:21:55:60:EA:72 -83
00:17:DF:AA:9E:C3 -56
00:23:EB:0B:50:60 -77
00:23:EB:3A:15:00 -38
00:17:DF:AA:9E:C2 -56
00:23:EB:0A:BF:50 -84
00:17:DF:AA:9E:C1 -55
00:17:DF:AA:9E:C0 -55
00:23:EB:0A:C0:35 -73

13 7
00:27:19:D6:F9:14 -83
00:21:55:60:EA:71 -83
00:23:EB:0A:C1:E0 -73
00:25:84:22:EF:70 -66
00:21:55:60:EA:72 -83
00:17:DF:AA:9E:C3 -56
00:23:EB:0B:50:60 -77
00:23:EB:3A:15:00 -38
00:17:DF:AA:9E:C2 -56
00:23:EB:0A:BF:50 -84
00:17:DF:AA:9E:C1 -55
00:17:DF:AA:9E:C0 -55
00:23:EB:0A:C0:35 -73

4 7
00:17:DF:AA:9E:C3 -62
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -60
00:17:DF:AA:9E:C0 -62

14 7
00:27:19:D6:F9:14 -84
00:14:78:ED:5B:D0 -87
00:21:55:60:EA:70 -83
00:21:55:60:EA:71 -83
00:23:EB:0A:C1:E0 -67
00:25:84:22:EF:70 -60
00:21:55:60:EA:72 -81
00:17:DF:AA:9E:C3 -62
00:23:EB:3A:15:00 -38
00:17:DF:AA:9E:C2 -60
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C1 -60
00:17:DF:AA:9E:C0 -62
00:23:EB:0A:C0:35 -66

4 7
00:17:DF:AA:9E:C3 -57
00:17:DF:AA:9E:C2 -59
00:17:DF:AA:9E:C1 -60
00:17:DF:AA:9E:C0 -59

13 7
00:27:19:D6:F9:14 -84
00:14:78:ED:5B:D0 -87
00:21:55:60:EA:71 -84
00:23:EB:0A:C1:E0 -71
00:25:84:22:EF:70 -63
00:17:DF:AA:9E:C3 -57
00:23:EB:3A:15:00 -38
00:21:55:60:EA:75 -84
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9E:C2 -59
00:17:DF:AA:9E:C1 -60
00:17:DF:AA:9E:C0 -59
00:23:EB:0A:C0:35 -78

2 7
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -83

7 7
00:23:EB:0A:C1:E0 -71
00:23:EB:3A:15:00 -43
00:21:55:60:EA:71 -83
00:21:55:60:EA:72 -83
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -83
00:25:84:22:EF:70 -83

8 7
00:23:EB:0A:C1:E0 -71
00:23:EB:3A:15:00 -43
00:21:55:60:EA:71 -83
00:21:55:60:EA:72 -83
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -83
00:25:84:22:EF:70 -83
00:23:EB:0A:BF:50 -81

4 7
00:17:DF:AA:9E:C3 -55
00:17:DF:AA:9E:C2 -55
00:17:DF:AA:9E:C1 -53
00:17:DF:AA:9E:C0 -53

15 7
00:27:19:D6:F9:14 -85
00:14:78:ED:5B:D0 -87
00:21:55:60:EA:71 -81
00:23:EB:0A:C1:E0 -85
00:25:84:22:EF:70 -69
00:21:55:60:EA:72 -83
00:21:55:60:EA:73 -83
00:23:EB:0B:50:60 -76
00:17:DF:AA:9E:C3 -55
00:23:EB:3A:15:00 -36
00:17:DF:AA:9E:C2 -55
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C1 -53
00:17:DF:AA:9E:C0 -53
00:23:EB:0A:C0:35 -69

4 7
00:17:DF:AA:9E:C3 -56
00:17:DF:AA:9E:C2 -56
00:17:DF:AA:9E:C1 -57
00:17:DF:AA:9E:C0 -56

15 7
00:27:19:D6:F9:14 -80
00:14:78:ED:5B:D0 -87
00:21:55:60:EA:71 -81
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -63
00:21:55:60:EA:72 -81
00:21:55:60:EA:73 -83
00:17:DF:AA:9E:C3 -56
00:23:EB:3A:15:00 -39
00:17:DF:AA:9E:C2 -56
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C1 -57
00:17:DF:AA:9E:C0 -56
00:23:EB:0A:C0:35 -73
00:25:84:23:18:91 -87

4 7
00:17:DF:AA:9E:C3 -56
00:17:DF:AA:9E:C2 -57
00:17:DF:AA:9E:C1 -57
00:17:DF:AA:9E:C0 -57

12 7
00:27:19:D6:F9:14 -81
00:14:78:ED:5B:D0 -87
00:21:55:60:EA:70 -83
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -66
00:17:DF:AA:9E:C3 -56
00:23:EB:3A:15:00 -36
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C2 -57
00:17:DF:AA:9E:C1 -57
00:17:DF:AA:9E:C0 -57
00:23:EB:0A:C0:35 -78

12 7
00:27:19:D6:F9:14 -81
00:14:78:ED:5B:D0 -87
00:21:55:60:EA:70 -83
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -66
00:17:DF:AA:9E:C3 -56
00:23:EB:3A:15:00 -36
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C2 -57
00:17:DF:AA:9E:C1 -57
00:17:DF:AA:9E:C0 -57
00:23:EB:0A:C0:35 -78

4 7
00:17:DF:AA:9E:C3 -59
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -60
00:17:DF:AA:9E:C0 -59

14 7
00:27:19:D6:F9:14 -80
00:14:78:ED:5B:D0 -87
00:21:55:60:EA:70 -84
00:25:84:22:EF:70 -63
00:17:DF:AA:9E:C3 -59
00:23:EB:0B:50:60 -73
00:23:EB:3A:15:00 -35
00:23:EB:0A:BF:50 -77
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -60
00:17:DF:AA:9E:C0 -59
00:23:EB:0A:C0:35 -69
00:23:EB:0B:DF:52 -87
00:25:84:23:18:91 -84

4 7
00:17:DF:AA:9E:C3 -60
00:17:DF:AA:9E:C2 -59
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -60

2 7
00:17:DF:AA:9E:C2 -57
00:17:DF:AA:9E:C0 -56

4 7
00:17:DF:AA:9E:C3 -56
00:17:DF:AA:9E:C2 -56
00:17:DF:AA:9E:C1 -56
00:17:DF:AA:9E:C0 -56

12 7
00:27:19:D6:F9:14 -84
00:23:EB:0A:C1:E0 -81
00:25:84:22:EF:70 -66
00:17:DF:AA:9E:C3 -56
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C2 -56
00:21:55:60:EA:75 -83
00:23:EB:3A:15:00 -35
00:17:DF:AA:9E:C1 -56
00:17:DF:AA:9E:C0 -56
00:23:EB:0A:C0:35 -74
00:23:EB:3A:14:30 -84

12 7
00:27:19:D6:F9:14 -84
00:23:EB:0A:C1:E0 -81
00:25:84:22:EF:70 -66
00:17:DF:AA:9E:C3 -56
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C2 -56
00:21:55:60:EA:75 -83
00:23:EB:3A:15:00 -35
00:17:DF:AA:9E:C1 -56
00:17:DF:AA:9E:C0 -56
00:23:EB:0A:C0:35 -74
00:23:EB:3A:14:30 -84

4 7
00:17:DF:AA:9E:C3 -60
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -62

11 7
00:27:19:D6:F9:14 -84
00:14:78:ED:5B:D0 -85
00:21:55:60:EA:71 -83
00:25:84:22:EF:70 -64
00:17:DF:AA:9E:C3 -60
00:23:EB:0B:50:60 -84
00:23:EB:3A:15:00 -35
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -62

4 7
00:17:DF:AA:9E:C3 -63
00:17:DF:AA:9E:C2 -63
00:17:DF:AA:9E:C1 -81
00:17:DF:AA:9E:C0 -63

12 7
00:27:19:D6:F9:14 -84
00:14:78:ED:5B:D0 -87
00:23:EB:0A:C1:E0 -67
00:25:84:22:EF:70 -63
00:17:DF:AA:9E:C3 -63
00:23:EB:3A:15:00 -35
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9E:C2 -63
00:21:55:60:EA:75 -84
00:17:DF:AA:9E:C1 -81
00:23:EB:0A:BE:25 -87
00:17:DF:AA:9E:C0 -63

2 7
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -60

7 7
00:23:EB:0A:C1:E0 -70
00:23:EB:3A:15:00 -55
00:14:78:ED:5B:D0 -87
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -60
00:25:84:22:EF:70 -62
00:27:19:D6:F9:14 -78

9 7
00:27:19:D6:F9:14 -78
00:14:78:ED:5B:D0 -87
00:23:EB:0A:C1:E0 -70
00:25:84:22:EF:70 -62
00:23:EB:0A:BF:50 -78
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -55
00:17:DF:AA:9E:C1 -60
00:23:EB:0A:C0:35 -69

4 7
00:17:DF:AA:9E:C3 -59
00:17:DF:AA:9E:C2 -57
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -59

9 7
00:27:19:D6:F9:14 -80
00:14:78:ED:5B:D0 -87
00:25:84:22:EF:70 -62
00:17:DF:AA:9E:C3 -59
00:23:EB:0A:BF:50 -77
00:17:DF:AA:9E:C2 -57
00:23:EB:3A:15:00 -35
00:17:DF:AA:9E:C1 -59
00:17:DF:AA:9E:C0 -59

4 7
00:17:DF:AA:9E:C3 -60
00:17:DF:AA:9E:C2 -62
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -60

14 7
00:27:19:D6:F9:14 -78
00:14:78:ED:5B:D0 -87
00:23:EB:0A:C1:E0 -70
00:25:84:22:EF:70 -60
00:17:DF:AA:9E:C3 -60
00:23:EB:0B:50:60 -71
00:17:DF:AA:9E:C2 -62
00:23:EB:3A:15:00 -36
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -60
00:23:EB:0A:C0:35 -74
00:23:EB:0B:DF:52 -87
00:23:EB:3A:14:30 -84
00:25:84:23:18:90 -87

2 7
00:17:DF:AA:9E:C2 -64
00:17:DF:AA:9E:C1 -64

9 7
00:27:19:D6:F9:14 -83
00:14:78:ED:5B:D0 -84
00:25:84:22:EF:70 -62
00:23:EB:0A:BF:50 -78
00:17:DF:AA:9E:C2 -64
00:23:EB:3A:15:00 -41
00:17:DF:AA:9E:C1 -64
00:23:EB:0A:C0:35 -73
00:23:EB:3A:14:30 -84

9 7
00:27:19:D6:F9:14 -83
00:14:78:ED:5B:D0 -84
00:25:84:22:EF:70 -62
00:23:EB:0A:BF:50 -78
00:17:DF:AA:9E:C2 -64
00:23:EB:3A:15:00 -41
00:17:DF:AA:9E:C1 -64
00:23:EB:0A:C0:35 -73
00:23:EB:3A:14:30 -84

4 7
00:17:DF:AA:9E:C3 -63
00:17:DF:AA:9E:C2 -60
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -62

11 7
00:27:19:D6:F9:14 -83
00:14:78:ED:5B:D0 -85
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -63
00:23:EB:0B:50:60 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -43
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -62
00:23:EB:0A:C0:35 -70

11 7
00:27:19:D6:F9:14 -83
00:14:78:ED:5B:D0 -85
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -63
00:23:EB:0B:50:60 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -43
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -62
00:23:EB:0A:C0:35 -70

11 7
00:27:19:D6:F9:14 -83
00:14:78:ED:5B:D0 -85
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -63
00:23:EB:0B:50:60 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -43
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -62
00:23:EB:0A:C0:35 -70

11 7
00:27:19:D6:F9:14 -83
00:14:78:ED:5B:D0 -85
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -63
00:23:EB:0B:50:60 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -43
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -62
00:23:EB:0A:C0:35 -70

11 7
00:27:19:D6:F9:14 -83
00:14:78:ED:5B:D0 -85
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -63
00:23:EB:0B:50:60 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -43
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -62
00:23:EB:0A:C0:35 -70

11 7
00:27:19:D6:F9:14 -83
00:14:78:ED:5B:D0 -85
00:23:EB:0A:C1:E0 -69
00:25:84:22:EF:70 -70
00:17:DF:AA:9E:C3 -63
00:23:EB:0B:50:60 -84
00:17:DF:AA:9E:C2 -60
00:23:EB:3A:15:00 -43
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C0 -62
00:23:EB:0A:C0:35 -70

4 8
00:17:DF:AA:9E:C3 -34
00:17:DF:AA:9E:C2 -34
00:17:DF:AA:9E:C1 -34
00:17:DF:AA:9E:C0 -34

16 8
00:25:84:22:FF:90 -80
00:27:19:D6:F9:14 -84
00:14:78:ED:5B:D0 -87
00:21:55:60:EA:70 -84
00:23:EB:0A:C1:E0 -48
00:25:84:22:EF:70 -43
00:17:DF:AA:9E:C3 -34
00:23:EB:3A:15:00 -81
00:17:DF:AA:9E:C2 -34
00:17:DF:AA:9E:C1 -34
00:17:DF:AA:9E:C0 -34
00:23:EB:0A:CC:95 -73
00:23:EB:0A:C0:35 -57
00:23:EB:3A:14:30 -81
00:23:EB:0B:50:50 -81
00:25:84:23:00:10 -78

4 8
00:17:DF:AA:9E:C3 -31
00:17:DF:AA:9E:C2 -34
00:17:DF:AA:9E:C1 -31
00:17:DF:AA:9E:C0 -69

14 8
00:25:84:22:FF:90 -81
00:27:19:D6:F9:14 -80
00:21:55:60:EA:70 -85
00:23:EB:0A:C1:E0 -76
00:25:84:22:EF:70 -56
00:17:DF:AA:9E:C3 -31
00:23:EB:3A:15:00 -31
00:23:EB:0A:BF:50 -50
00:17:DF:AA:9E:C2 -34
00:17:DF:AA:9E:C1 -31
00:17:DF:AA:9E:C0 -69
00:23:EB:0A:C0:35 -67
00:23:EB:3A:14:30 -84
00:23:EB:0B:50:50 -80

4 8
00:17:DF:AA:9E:C3 -35
00:17:DF:AA:9E:C2 -34
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C0 -35

14 8
00:27:19:D6:F9:14 -83
00:23:EB:0A:C1:E0 -84
00:25:84:22:EF:70 -46
00:17:DF:AA:9E:C3 -35
00:23:EB:0A:BF:50 -49
00:17:DF:AA:9E:C2 -34
00:23:EB:3A:15:00 -32
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C0 -35
00:23:EB:0B:50:50 -83
00:25:84:23:00:10 -81
00:17:DF:AA:9B:A2 -74
00:17:DF:AA:9B:A0 -73
00:23:EB:3A:17:A0 -73

14 8
00:27:19:D6:F9:14 -83
00:23:EB:0A:C1:E0 -84
00:25:84:22:EF:70 -46
00:17:DF:AA:9E:C3 -35
00:23:EB:0A:BF:50 -49
00:17:DF:AA:9E:C2 -34
00:23:EB:3A:15:00 -32
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C0 -35
00:23:EB:0B:50:50 -83
00:25:84:23:00:10 -81
00:17:DF:AA:9B:A2 -74
00:17:DF:AA:9B:A0 -73
00:23:EB:3A:17:A0 -73

4 8
00:17:DF:AA:9E:C3 -35
00:17:DF:AA:9E:C2 -35
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C0 -35

4 8
00:17:DF:AA:9E:C3 -35
00:17:DF:AA:9E:C2 -35
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C0 -34

4 8
00:17:DF:AA:9E:C3 -35
00:17:DF:AA:9E:C2 -35
00:17:DF:AA:9E:C1 -34
00:17:DF:AA:9E:C0 -34

4 8
00:17:DF:AA:9E:C3 -35
00:17:DF:AA:9E:C2 -35
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C0 -34

4 8
00:17:DF:AA:9E:C3 -35
00:17:DF:AA:9E:C2 -35
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C0 -34

2 8
