% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:23:EB:0A:BD:F5 -63
00:17:DF:AA:9B:A3 -49
00:23:EB:0A:CB:F0 -83
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9B:A1 -48
00:23:EB:3A:10:90 -40
00:25:84:22:FA:80 -81
00:25:84:22:FB:31 -83
00:18:39:CC:77:49 -85
00:23:EB:0B:51:85 -65
00:17:DF:AA:9E:C2 -74
00:17:DF:AA:C1:20 -71
00:17:DF:AA:C1:21 -73
00:23:EB:3A:17:A0 -61

16 81
00:23:EB:0A:C2:15 -80
00:18:39:CC:77:46 -58
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -49
00:17:DF:AA:9E:C0 -67
00:23:EB:3A:10:90 -40
00:23:EB:0B:52:00 -57
00:23:EB:0B:4D:A0 -73
00:25:84:22:FB:31 -83
00:23:EB:3A:10:50 -68
00:23:EB:3A:11:30 -82
00:17:DF:AA:9E:C3 -68
00:17:DF:AA:9E:C1 -74
00:23:EB:3A:17:A0 -60

16 81
00:23:EB:0A:C2:15 -80
00:18:39:CC:77:46 -58
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -49
00:17:DF:AA:9E:C0 -67
00:23:EB:3A:10:90 -40
00:23:EB:0B:52:00 -57
00:23:EB:0B:4D:A0 -73
00:25:84:22:FB:31 -83
00:23:EB:3A:10:50 -68
00:23:EB:3A:11:30 -82
00:17:DF:AA:9E:C3 -68
00:17:DF:AA:9E:C1 -68
00:23:EB:3A:17:A0 -60

18 81
00:23:EB:3A:13:F0 -77
00:18:39:CC:77:46 -61
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -49
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -49
00:17:DF:AA:9E:C0 -71
00:25:84:23:A2:D1 -78
00:23:EB:0A:BF:50 -73
00:23:EB:0B:4D:A1 -68
00:23:EB:3A:10:90 -40
00:23:EB:0B:52:00 -54
00:23:EB:0B:4D:A0 -65
00:25:84:22:FB:31 -82
00:17:DF:AA:9E:C3 -70
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -68
00:23:EB:3A:17:A0 -62

20 81
00:17:DF:AA:C1:23 -72
00:17:DF:AA:C1:22 -70
00:23:EB:3A:13:F0 -69
00:18:39:CC:77:46 -54
00:17:DF:AA:9B:A2 -47
00:17:DF:AA:9B:A3 -46
00:17:DF:AA:9E:C0 -69
00:17:DF:AA:9B:A0 -47
00:23:EB:0A:C1:E0 -83
00:25:84:23:A2:D1 -74
00:23:EB:0B:4D:A1 -71
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -64
00:23:EB:0B:52:00 -60
00:17:DF:AA:9E:C3 -72
00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:C1:20 -70
00:23:EB:3A:17:A0 -60

20 81
00:17:DF:AA:C1:23 -72
00:17:DF:AA:C1:22 -72
00:23:EB:3A:13:F0 -69
00:18:39:CC:77:46 -64
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A3 -47
00:17:DF:AA:9B:A0 -48
00:17:DF:AA:9E:C0 -70
00:23:EB:0A:C1:E0 -83
00:23:EB:0B:4D:A1 -71
00:23:EB:3A:10:90 -41
00:23:EB:0B:52:00 -58
00:23:EB:0B:4D:A0 -72
00:23:EB:3A:10:50 -73
00:17:DF:AA:9E:C3 -70
00:17:DF:AA:9E:C1 -68
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:0F:00 -83
00:17:DF:AA:C1:20 -71

17 81
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -47
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A0 -47
00:17:DF:AA:9E:C0 -68
00:23:EB:0B:4F:F5 -72
00:17:DF:AA:9B:A1 -48
00:25:84:22:FE:D0 -82
00:23:EB:0A:BF:50 -65
00:23:EB:0B:4D:A1 -69
00:23:EB:3A:10:90 -41
00:23:EB:3A:12:20 -65
00:23:EB:0B:52:00 -54
00:17:DF:AA:9E:C3 -68
00:17:DF:AA:9E:C1 -67
00:17:DF:AA:9E:C2 -67
00:17:DF:AA:C1:20 -70

19 79
00:18:39:CC:77:46 -59
00:17:DF:AA:C1:22 -71
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -52
00:17:DF:AA:9E:C0 -76
00:17:DF:AA:9B:A1 -52
00:25:84:23:A2:D1 -72
00:25:84:22:FE:D1 -82
00:23:EB:0B:4D:A1 -66
00:23:EB:3A:10:90 -43
00:23:EB:0B:52:00 -49
00:23:EB:0B:4D:A0 -60
00:23:EB:0B:4F:60 -77
00:17:DF:AA:9E:C3 -76
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:9E:C2 -77
00:17:DF:AA:C1:20 -71
00:23:EB:3A:17:A0 -60

18 79
00:17:DF:AA:C1:23 -68
00:23:EB:3A:11:D0 -55
00:18:39:CC:77:46 -61
00:17:DF:AA:C1:22 -67
00:23:EB:3A:13:F0 -61
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9E:C0 -69
00:17:DF:AA:9B:A1 -56
00:23:EB:0B:4D:A1 -72
00:23:EB:0A:BF:50 -64
00:23:EB:3A:10:90 -50
00:23:EB:0B:52:00 -49
00:23:EB:0B:4D:A0 -61
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C1 -69
00:17:DF:AA:9E:C2 -70

16 79
00:18:39:CC:77:46 -61
00:17:DF:AA:C1:22 -67
00:23:EB:3A:13:F0 -69
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -49
00:23:EB:0A:C1:E0 -83
00:25:84:23:A2:D1 -76
00:23:EB:0B:4D:A1 -72
00:23:EB:0B:52:00 -47
00:25:84:22:FB:30 -81
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:51:85 -61
00:17:DF:AA:9E:C1 -80
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:17:A0 -65

20 79
00:17:DF:AA:C1:23 -71
00:17:DF:AA:C1:22 -71
00:23:EB:3A:11:D0 -54
00:18:39:CC:77:46 -64
00:23:EB:3A:13:F0 -62
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9B:A1 -51
00:23:EB:0A:C1:E0 -57
00:25:84:23:A2:D1 -75
00:23:EB:0A:BF:50 -65
00:23:EB:0B:4D:A1 -66
00:23:EB:3A:10:90 -46
00:23:EB:0B:52:00 -51
00:17:DF:AA:9E:C3 -79
00:17:DF:AA:9E:C2 -74
00:17:DF:AA:C1:20 -67
00:17:DF:AA:C1:21 -67

19 79
00:17:DF:AA:C1:23 -69
00:23:EB:3A:13:F0 -68
00:18:39:CC:77:46 -61
00:17:DF:AA:C1:22 -71
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -49
00:23:EB:0B:4F:F5 -60
00:25:84:23:A2:D1 -75
00:23:EB:0B:4D:A1 -67
00:23:EB:0A:BF:50 -71
00:23:EB:3A:10:90 -39
00:23:EB:0B:52:00 -49
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:85 -64
00:17:DF:AA:9E:C2 -79
00:17:DF:AA:C1:20 -68
00:23:EB:3A:17:A0 -64

20 79
00:17:DF:AA:C1:23 -71
00:17:DF:AA:C1:22 -66
00:18:39:CC:77:46 -64
00:23:EB:3A:13:F0 -73
00:23:EB:3A:11:D0 -76
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A0 -48
00:25:84:23:A2:D1 -73
00:25:84:22:FE:D1 -67
00:23:EB:0B:4D:A1 -70
00:23:EB:3A:10:90 -47
00:23:EB:3A:12:20 -66
00:23:EB:0B:52:00 -49
00:17:DF:AA:9E:C3 -77
00:23:EB:0B:51:85 -67
00:17:DF:AA:9E:C2 -77
00:17:DF:AA:C1:20 -64
00:17:DF:AA:C1:21 -66
00:23:EB:3A:17:A0 -64

16 79
00:18:39:CC:77:46 -62
00:17:DF:AA:C1:22 -70
00:23:EB:3A:13:F0 -73
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -48
00:25:84:23:A2:D1 -77
00:23:EB:0B:4D:A1 -64
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -65
00:23:EB:0B:52:00 -55
00:25:84:22:FB:31 -80
00:17:DF:AA:9E:C3 -78
00:23:EB:0B:51:85 -61
00:17:DF:AA:9E:C1 -78
00:17:DF:AA:9E:C2 -78

20 79
00:17:DF:AA:C1:22 -69
00:18:39:CC:77:46 -65
00:23:EB:3A:13:F0 -71
00:23:EB:0A:CB:F0 -82
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9B:A1 -55
00:23:EB:0A:CB:F1 -82
00:25:84:23:A2:D1 -70
00:23:EB:0B:4D:A1 -58
00:23:EB:3A:10:90 -44
00:25:84:22:FB:30 -79
00:23:EB:0B:52:00 -58
00:25:84:22:FB:31 -83
00:23:EB:3A:10:50 -68
00:17:DF:AA:9E:C3 -77
00:17:DF:AA:9E:C1 -77
00:23:EB:0B:51:85 -61
00:17:DF:AA:9E:C2 -74
00:25:84:22:F6:30 -76
00:17:DF:AA:C1:20 -70

24 79
00:17:DF:AA:C1:23 -75
00:17:DF:AA:C1:22 -76
00:18:39:CC:77:46 -65
00:23:EB:3A:13:F0 -71
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9E:C0 -80
00:17:DF:AA:9B:A0 -55
00:23:EB:0A:CB:F0 -82
00:23:EB:0A:CB:F1 -82
00:17:DF:AA:9B:A1 -55
00:25:84:23:A2:D1 -72
00:25:84:22:FE:D1 -73
00:23:EB:0B:4D:A1 -59
00:23:EB:3A:10:90 -43
00:23:EB:0B:52:00 -58
00:25:84:22:FB:30 -79
00:25:84:22:FB:31 -83
00:23:EB:0B:4D:A0 -67
00:17:DF:AA:9E:C3 -80
00:23:EB:0B:51:85 -73
00:17:DF:AA:9E:C2 -80
00:17:DF:AA:C1:20 -70
00:23:EB:3A:17:A0 -57

20 79
00:17:DF:AA:C1:23 -75
00:18:39:CC:77:46 -64
00:17:DF:AA:C1:22 -76
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -55
00:23:EB:0B:4F:F5 -62
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9E:C0 -80
00:23:EB:0A:BF:50 -73
00:23:EB:0B:4D:A1 -59
00:23:EB:3A:10:90 -41
00:23:EB:3A:12:20 -71
00:23:EB:0B:52:00 -53
00:23:EB:0B:4D:A0 -64
00:25:84:22:FB:31 -83
00:17:DF:AA:9E:C3 -80
00:23:EB:0B:51:55 -79
00:23:EB:0B:51:85 -73
00:17:DF:AA:9E:C2 -80
00:23:EB:3A:17:A0 -57

19 80
00:18:39:CC:77:46 -67
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9E:C0 -72
00:23:EB:0A:CB:F1 -80
00:25:84:23:A2:D0 -73
00:25:84:23:A2:D1 -74
00:23:EB:0B:4D:A1 -64
00:23:EB:3A:10:90 -56
00:23:EB:3A:12:20 -74
00:23:EB:0B:52:00 -52
00:25:84:22:FB:31 -77
00:17:DF:AA:9E:C3 -72
00:23:EB:0B:51:85 -68
00:17:DF:AA:9E:C1 -72
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:C1:20 -74
00:23:EB:3A:17:A0 -64

18 80
00:18:39:CC:77:46 -67
00:23:EB:3A:13:F0 -76
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -53
00:23:EB:0B:4F:F5 -72
00:17:DF:AA:9E:C0 -71
00:17:DF:AA:9B:A0 -53
00:25:84:23:A2:D1 -75
00:23:EB:0A:BF:50 -68
00:23:EB:0B:4D:A1 -68
00:23:EB:3A:10:90 -54
00:23:EB:3A:12:20 -74
00:23:EB:0B:52:00 -53
00:25:84:22:FB:31 -77
00:23:EB:3A:10:50 -77
00:23:EB:0B:51:85 -72
00:17:DF:AA:9E:C1 -72
00:17:DF:AA:9E:C2 -71

19 80
00:18:39:CC:77:46 -67
00:23:EB:3A:13:F0 -76
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -53
00:23:EB:0B:4F:F5 -72
00:17:DF:AA:9E:C0 -71
00:17:DF:AA:9B:A0 -53
00:25:84:23:A2:D1 -76
00:23:EB:0A:BF:50 -68
00:23:EB:0B:4D:A1 -68
00:23:EB:3A:10:90 -54
00:23:EB:3A:12:20 -74
00:23:EB:0B:52:00 -53
00:25:84:22:FB:31 -77
00:23:EB:3A:10:50 -77
00:23:EB:0B:51:85 -72
00:17:DF:AA:9E:C1 -72
00:17:DF:AA:9E:C2 -71
00:23:EB:3A:17:A0 -67

17 80
00:17:DF:AA:C1:22 -75
00:18:39:CC:77:46 -68
00:23:EB:3A:13:F0 -65
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -53
00:25:84:23:A2:D0 -74
00:23:EB:0A:C1:E0 -80
00:25:84:23:A2:D1 -70
00:23:EB:0B:4D:A1 -68
00:23:EB:0A:BF:50 -61
00:23:EB:0B:52:00 -52
00:25:84:22:FB:30 -78
00:25:84:22:FB:31 -84
00:23:EB:0B:4D:A0 -58
00:17:DF:AA:9E:C1 -71
00:23:EB:3A:17:A0 -64

20 80
00:17:DF:AA:C1:22 -75
00:18:39:CC:77:46 -71
00:23:EB:3A:13:F0 -65
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9E:C0 -72
00:17:DF:AA:9B:A0 -53
00:25:84:23:A2:D0 -74
00:23:EB:0A:C1:E0 -80
00:25:84:23:A2:D1 -70
00:23:EB:0B:4D:A1 -68
00:23:EB:0A:BF:50 -61
00:23:EB:0B:52:00 -52
00:25:84:22:FB:30 -78
00:25:84:22:FB:31 -84
00:23:EB:0B:4D:A0 -58
00:25:84:22:FF:90 -70
00:17:DF:AA:9E:C3 -72
00:17:DF:AA:9E:C2 -72
00:23:EB:3A:17:A0 -64

16 80
00:23:EB:3A:13:F0 -65
00:18:39:CC:77:46 -65
00:17:DF:AA:9B:A2 -51
00:17:DF:AA:9B:A3 -51
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -51
00:23:EB:0A:CB:F1 -79
00:23:EB:0A:C1:E0 -81
00:23:EB:0B:4D:A1 -68
00:23:EB:3A:10:90 -53
00:23:EB:0B:52:00 -55
00:25:84:22:FB:30 -78
00:23:EB:0B:4F:60 -74
00:23:EB:0B:51:85 -72
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:17:A0 -65

18 80
00:18:39:CC:77:46 -62
00:23:EB:3A:13:F0 -67
00:17:DF:AA:9B:A2 -51
00:17:DF:AA:9B:A3 -51
00:23:EB:0B:4F:F5 -63
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9B:A1 -50
00:23:EB:0A:CB:F1 -80
00:23:EB:0A:C1:E0 -81
00:25:84:23:A2:D1 -68
00:23:EB:0B:4D:A1 -56
00:25:84:22:FB:30 -83
00:23:EB:0B:52:00 -54
00:23:EB:0B:4D:A0 -64
00:25:84:22:FB:31 -82
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:17:A0 -62

20 80
00:18:39:CC:77:46 -69
00:23:EB:3A:13:F0 -66
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:23:EB:0A:CB:F0 -81
00:23:EB:0B:4F:F5 -63
00:17:DF:AA:9B:A0 -51
00:17:DF:AA:9B:A1 -50
00:23:EB:0A:CB:F1 -80
00:23:EB:0A:C1:E0 -81
00:25:84:23:A2:D1 -68
00:23:EB:0B:4D:A1 -69
00:23:EB:3A:10:90 -52
00:23:EB:0B:52:00 -53
00:25:84:22:FB:30 -83
00:23:EB:0B:4D:A0 -56
00:25:84:22:FB:31 -77
00:17:DF:AA:9E:C3 -72
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:17:A0 -62

18 80
00:23:EB:3A:13:F0 -73
00:18:39:CC:77:46 -65
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A0 -51
00:25:84:23:A2:D1 -73
00:23:EB:0B:4D:A1 -62
00:23:EB:0A:BF:50 -61
00:23:EB:3A:10:90 -44
00:23:EB:0B:52:00 -53
00:23:EB:0B:4D:A0 -56
00:25:84:22:FB:31 -76
00:17:DF:AA:9E:C3 -73
00:23:EB:0B:51:85 -73
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C2 -72
00:23:EB:3A:17:A0 -60

17 80
00:18:39:CC:77:46 -64
00:23:EB:3A:13:F0 -73
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A0 -50
00:23:EB:0A:CB:F1 -80
00:25:84:23:A2:D1 -67
00:23:EB:0B:4D:A1 -58
00:23:EB:3A:10:90 -53
00:25:84:22:FB:31 -77
00:23:EB:0B:4D:A0 -64
00:17:DF:AA:9E:C3 -74
00:17:DF:AA:9E:C1 -73
00:23:EB:0B:51:85 -73
00:17:DF:AA:9E:C2 -73
00:25:84:22:F6:30 -75

18 75
00:23:EB:3A:13:F0 -65
00:18:39:CC:77:46 -62
00:17:DF:AA:9B:A2 -47
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A0 -48
00:23:EB:0B:4F:F5 -71
00:23:EB:0A:CB:F1 -79
00:23:EB:0B:4D:A1 -56
00:23:EB:3A:10:90 -47
00:23:EB:3A:12:20 -65
00:23:EB:0B:52:00 -49
00:25:84:22:FB:30 -82
00:25:84:22:FB:31 -76
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:51:55 -80
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:C1:20 -71
00:23:EB:3A:17:A0 -57

18 75
00:23:EB:3A:13:F0 -68
00:18:39:CC:77:46 -62
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A3 -46
00:23:EB:0A:CB:F0 -79
00:23:EB:0B:4F:F5 -71
00:17:DF:AA:9B:A0 -47
00:23:EB:0A:CB:F1 -82
00:23:EB:0B:4D:A1 -56
00:23:EB:3A:10:90 -44
00:23:EB:3A:12:20 -65
00:25:84:22:FB:30 -76
00:23:EB:0B:52:00 -49
00:25:84:22:FB:31 -83
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:C1:20 -71
00:23:EB:3A:17:A0 -57

18 75
00:17:DF:AA:C1:23 -67
00:23:EB:3A:13:F0 -68
00:18:39:CC:77:46 -59
00:17:DF:AA:9B:A2 -47
00:17:DF:AA:9B:A3 -47
00:17:DF:AA:9B:A0 -46
00:23:EB:0A:CB:F1 -79
00:25:84:23:A2:D1 -71
00:25:84:22:FE:D0 -80
00:23:EB:3A:10:90 -52
00:23:EB:0B:52:00 -49
00:23:EB:0B:4D:A0 -56
00:25:84:22:FB:31 -76
00:17:DF:AA:9E:C3 -70
00:23:EB:0B:51:55 -81
00:17:DF:AA:C1:20 -65
00:23:EB:3A:0F:00 -83
00:23:EB:3A:17:A0 -59

19 75
00:17:DF:AA:C1:23 -71
00:17:DF:AA:C1:22 -70
00:18:39:CC:77:46 -59
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A3 -46
00:23:EB:0B:4F:F5 -63
00:17:DF:AA:9B:A0 -46
00:25:84:23:A2:D1 -79
00:23:EB:0A:BF:50 -63
00:23:EB:0B:4D:A1 -73
00:23:EB:0B:52:00 -46
00:23:EB:0B:4D:A0 -57
00:25:84:22:FB:31 -74
00:23:EB:3A:10:50 -74
00:17:DF:AA:9E:C3 -70
00:23:EB:0B:51:85 -64
00:17:DF:AA:9E:C2 -67
00:17:DF:AA:C1:21 -70
00:23:EB:3A:17:A0 -60

22 75
00:18:39:CC:77:46 -61
00:17:DF:AA:C1:22 -70
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A3 -46
00:17:DF:AA:9E:C0 -65
00:17:DF:AA:9B:A0 -46
00:23:EB:0B:4F:F5 -64
00:23:EB:0A:CB:F1 -84
00:25:84:23:A2:D1 -70
00:25:84:22:FE:D1 -78
00:23:EB:0B:4D:A1 -73
00:23:EB:0A:BF:50 -61
00:23:EB:3A:10:90 -46
00:23:EB:0B:52:00 -50
00:25:84:22:FB:30 -81
00:23:EB:0B:4D:A0 -57
00:25:84:22:FB:31 -73
00:25:84:22:FF:90 -84
00:17:DF:AA:9E:C1 -62
00:17:DF:AA:9E:C2 -65
00:25:84:22:F6:30 -75
00:17:DF:AA:C1:21 -70

16 75
00:23:EB:3A:13:F0 -64
00:18:39:CC:77:46 -63
00:17:DF:AA:C1:22 -69
00:23:EB:3A:11:D0 -82
00:17:DF:AA:9B:A2 -45
00:17:DF:AA:9B:A3 -46
00:17:DF:AA:9B:A0 -46
00:17:DF:AA:9E:C0 -68
00:17:DF:AA:9B:A1 -46
00:23:EB:0B:4D:A1 -69
00:25:84:22:FB:31 -80
00:23:EB:3A:10:50 -74
00:17:DF:AA:9E:C3 -66
00:17:DF:AA:9E:C1 -65
00:17:DF:AA:9E:C2 -68
00:23:EB:3A:17:A0 -59

19 75
00:17:DF:AA:C1:23 -69
00:18:39:CC:77:46 -63
00:17:DF:AA:C1:22 -69
00:23:EB:3A:13:F0 -64
00:17:DF:AA:9B:A2 -45
00:17:DF:AA:9B:A3 -46
00:17:DF:AA:9B:A0 -46
00:23:EB:0A:CB:F1 -80
00:23:EB:0B:4D:A1 -70
00:23:EB:3A:10:90 -55
00:25:84:22:FB:30 -73
00:23:EB:0B:52:00 -48
00:25:84:22:FB:31 -80
00:23:EB:0B:4D:A0 -59
00:23:EB:3A:10:50 -73
00:23:EB:3A:11:30 -78
00:17:DF:AA:9E:C3 -67
00:17:DF:AA:9E:C1 -64
00:23:EB:3A:17:A0 -60

16 75
00:17:DF:AA:C1:23 -69
00:18:39:CC:77:46 -63
00:17:DF:AA:C1:22 -65
00:23:EB:3A:13:F0 -65
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A3 -46
00:17:DF:AA:9B:A0 -47
00:23:EB:0A:CB:F1 -83
00:25:84:22:FE:D1 -82
00:23:EB:0B:4D:A1 -65
00:25:84:22:FB:30 -75
00:23:EB:0B:52:00 -51
00:25:84:22:FB:31 -73
00:23:EB:0B:4D:A0 -58
00:17:DF:AA:9E:C3 -70
00:17:DF:AA:9E:C2 -65

19 75
00:17:DF:AA:C1:23 -69
00:17:DF:AA:C1:22 -65
00:18:39:CC:77:46 -59
00:23:EB:3A:13:F0 -63
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A3 -46
00:17:DF:AA:9E:C0 -70
00:17:DF:AA:9B:A0 -47
00:23:EB:0A:CB:F1 -81
00:25:84:23:A2:D1 -70
00:25:84:22:FE:D1 -82
00:23:EB:0B:4D:A1 -58
00:23:EB:0B:52:00 -49
00:25:84:22:FB:30 -72
00:25:84:22:FB:31 -72
00:23:EB:0B:4D:A0 -64
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C2 -69
00:23:EB:3A:17:A0 -58

21 75
00:17:DF:AA:C1:23 -69
00:23:EB:3A:13:F0 -64
00:18:39:CC:77:46 -65
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A3 -45
00:17:DF:AA:9B:A0 -46
00:23:EB:0B:4F:F5 -64
00:17:DF:AA:9E:C0 -65
00:23:EB:0A:CB:F1 -81
00:23:EB:0A:C1:E0 -81
00:25:84:22:FE:D1 -81
00:23:EB:0B:4D:A1 -63
00:23:EB:3A:10:90 -68
00:23:EB:3A:12:20 -67
00:25:84:22:FB:31 -76
00:23:EB:3A:10:50 -71
00:17:DF:AA:9E:C3 -64
00:17:DF:AA:9E:C1 -68
00:17:DF:AA:9E:C2 -65
00:17:DF:AA:C1:20 -64
00:23:EB:3A:17:A0 -59

17 76
00:23:EB:3A:11:D0 -57
00:23:EB:3A:13:F0 -60
00:18:39:CC:77:46 -65
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:23:EB:0B:4F:F5 -70
00:17:DF:AA:9B:A0 -45
00:17:DF:AA:9E:C0 -70
00:17:DF:AA:9B:A1 -51
00:23:EB:0B:4D:A1 -65
00:23:EB:3A:10:90 -57
00:23:EB:0B:4D:A0 -65
00:17:DF:AA:9E:C3 -65
00:17:DF:AA:9E:C1 -74
00:17:DF:AA:9E:C2 -74
00:25:84:22:F6:30 -73
00:23:EB:3A:17:A0 -58

17 76
00:17:DF:AA:C1:23 -77
00:18:39:CC:77:46 -62
00:17:DF:AA:C1:22 -76
00:23:EB:3A:13:F0 -70
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -52
00:23:EB:0B:4F:F5 -76
00:17:DF:AA:9B:A0 -51
00:25:84:23:A2:D1 -76
00:23:EB:0B:4D:A1 -58
00:23:EB:3A:10:90 -52
00:23:EB:0B:52:00 -45
00:17:DF:AA:9E:C3 -74
00:17:DF:AA:9E:C1 -75
00:17:DF:AA:9E:C2 -75
00:17:DF:AA:C1:20 -77
00:23:EB:3A:17:A0 -71

19 76
00:17:DF:AA:C1:23 -77
00:18:39:CC:77:46 -70
00:17:DF:AA:C1:22 -72
00:23:EB:3A:13:F0 -70
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9E:C0 -70
00:23:EB:0B:4F:F5 -76
00:17:DF:AA:9B:A0 -52
00:25:84:23:A2:D1 -76
00:23:EB:0B:4D:A1 -58
00:23:EB:3A:10:90 -71
00:23:EB:0B:52:00 -45
00:25:84:22:FB:30 -76
00:25:84:22:FB:31 -76
00:17:DF:AA:9E:C3 -70
00:17:DF:AA:9E:C2 -70
00:17:DF:AA:C1:20 -77
00:23:EB:3A:17:A0 -71

16 76
00:17:DF:AA:C1:23 -72
00:23:EB:3A:13:F0 -61
00:18:39:CC:77:46 -61
00:17:DF:AA:C1:22 -72
00:17:DF:AA:9B:A2 -51
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -52
00:25:84:23:A2:D1 -67
00:23:EB:0B:4D:A1 -64
00:23:EB:0B:52:00 -44
00:25:84:22:FB:31 -81
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C1 -69
00:17:DF:AA:9E:C2 -70
00:25:84:22:F6:30 -78
00:17:DF:AA:C1:20 -72

21 76
00:17:DF:AA:C1:23 -72
00:23:EB:3A:13:F0 -69
00:18:39:CC:77:46 -58
00:17:DF:AA:C1:22 -72
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -52
00:17:DF:AA:9B:A1 -53
00:25:84:23:A2:D1 -80
00:23:EB:0B:4D:A1 -63
00:23:EB:3A:10:90 -48
00:25:84:22:FB:30 -76
